student_id,school_id,year_level,gender,enrolment_date,status
STU002504,SCH022,3,Male,2024-03-14,Active
STU002505,SCH004,5,Female,2024-01-03,Active
STU002506,SCH011,9,Female,2020-07-28,Active
STU002507,SCH011,6,Female,2020-06-02,Active
STU002508,SCH016,1,Female,2018-03-24,Active
STU002509,SCH034,8,Male,2023-06-10,Active
STU002510,SCH019,12,Female,2025-01-30,Left
STU002511,SCH016,1,Female,2019-05-22,Active
STU002512,SCH025,10,Female,2021-01-10,Transferred
STU002513,SCH005,8,Male,2022-08-29,Active
STU002514,SCH025,7,Male,2019-09-14,Active
STU002515,SCH005,7,Female,2024-10-16,Active
STU002516,SCH021,4,Male,2018-04-06,Active
STU002517,SCH004,4,Female,2024-06-18,Transferred
STU002518,SCH019,12,Female,2022-07-23,Left
STU002519,SCH031,3,Male,2023-12-25,Active
STU002520,SCH025,7,Non-specified,2022-06-01,Left
STU002521,SCH049,11,Female,2024-06-24,Left
STU002522,SCH026,12,Female,2022-02-23,Left
STU002523,SCH007,6,Female,2019-08-12,Active
STU002524,SCH006,0,Male,2020-04-30,Transferred
STU002525,SCH032,5,Female,2019-08-02,Active
STU002526,SCH031,5,Male,2024-05-09,Active
STU002527,SCH030,7,Male,2022-08-14,Active
STU002528,SCH030,7,Female,2021-08-09,Active
STU002529,SCH039,12,Male,2021-01-03,Left
STU002530,SCH049,12,Male,2021-07-06,Left
STU002531,SCH016,3,Female,2023-06-02,Active
STU002532,SCH048,6,Female,2019-03-07,Active
STU002533,SCH044,11,Female,2018-02-25,Active
STU002534,SCH048,0,Female,2022-11-28,Transferred
STU002535,SCH008,1,Male,2023-07-22,Active
STU002536,SCH019,11,Female,2024-02-19,Active
STU002537,SCH001,10,Female,2021-04-20,Active
STU002538,SCH044,12,Male,2024-11-24,Transferred
STU002539,SCH037,9,Female,2023-11-14,Active
STU002540,SCH040,12,Male,2020-10-26,Left
STU002541,SCH014,6,Male,2019-07-09,Active
STU002542,SCH037,7,Female,2021-07-25,Active
STU002543,SCH010,12,Female,2018-01-23,Left
STU002544,SCH013,9,Male,2024-01-12,Active
STU002545,SCH007,1,Male,2024-08-31,Active
STU002546,SCH023,6,Male,2020-07-14,Active
STU002547,SCH001,9,Female,2022-10-12,Active
STU002548,SCH020,2,Male,2022-07-10,Transferred
STU002549,SCH036,5,Male,2020-04-09,Active
STU002550,SCH010,12,Male,2021-02-20,Active
STU002551,SCH037,8,Female,2023-11-10,Active
STU002552,SCH051,4,Female,2024-08-22,Active
STU002553,SCH001,7,Male,2023-04-24,Active
STU002554,SCH001,8,Non-specified,2019-01-10,Transferred
STU002555,SCH040,11,Female,2023-05-02,Transferred
STU002556,SCH021,1,Male,2018-08-02,Active
STU002557,SCH029,4,Male,2021-09-01,Active
STU002558,SCH049,12,Female,2022-05-30,Left
STU002559,SCH014,11,Female,2023-11-09,Active
STU002560,SCH006,4,Male,2019-11-12,Transferred
STU002561,SCH018,6,Female,2022-11-26,Active
STU002562,SCH032,6,Male,2019-05-08,Active
STU002563,SCH028,5,Female,2018-04-14,Transferred
STU002564,SCH030,12,Male,2022-10-04,Left
STU002565,SCH036,1,Female,2020-01-04,Transferred
STU002566,SCH001,9,Female,2023-11-25,Active
STU002567,SCH038,2,Female,2022-02-19,Transferred
STU002568,SCH035,1,Male,2018-05-18,Active
STU002569,SCH042,4,Female,2020-11-02,Active
STU002570,SCH004,4,Male,2023-04-13,Left
STU002571,SCH041,12,Male,2023-04-24,Left
STU002572,SCH001,7,Male,2019-03-02,Active
STU002573,SCH002,5,Male,2019-09-20,Active
STU002574,SCH012,12,Female,2019-05-05,Active
STU002575,SCH041,12,Female,2024-02-07,Active
STU002576,SCH013,7,Female,2021-07-20,Transferred
STU002577,SCH011,10,Male,2022-02-09,Active
STU002578,SCH006,4,Female,2018-09-09,Active
STU002579,SCH049,12,Male,2018-12-10,Active
STU002580,SCH003,3,Male,2023-09-02,Active
STU002581,SCH041,12,Female,2024-04-15,Active
STU002582,SCH022,4,Male,2018-12-19,Active
STU002583,SCH030,2,Female,2019-01-06,Active
STU002584,SCH006,1,Female,2025-01-10,Left
STU002585,SCH011,2,Male,2020-06-09,Active
STU002586,SCH030,2,Male,2020-10-07,Active
STU002587,SCH044,12,Male,2019-06-28,Active
STU002588,SCH025,10,Female,2019-07-30,Active
STU002589,SCH027,8,Male,2021-01-22,Transferred
STU002590,SCH012,12,Female,2022-12-06,Left
STU002591,SCH032,3,Male,2021-11-29,Active
STU002592,SCH039,11,Male,2019-11-30,Active
STU002593,SCH038,4,Female,2024-05-18,Active
STU002594,SCH045,4,Female,2021-03-28,Active
STU002595,SCH045,5,Male,2021-01-06,Active
STU002596,SCH026,2,Female,2023-03-31,Active
STU002597,SCH008,5,Male,2020-02-03,Active
STU002598,SCH030,10,Female,2024-04-28,Active
STU002599,SCH038,1,Female,2019-03-05,Active
STU002600,SCH001,9,Female,2021-10-02,Active
STU002601,SCH007,2,Male,2021-06-08,Active
STU002602,SCH038,2,Male,2022-12-04,Transferred
STU002603,SCH030,10,Male,2022-11-17,Active
STU002604,SCH025,7,Female,2022-03-09,Active
STU002605,SCH031,5,Female,2018-06-14,Left
STU002606,SCH030,7,Male,2023-09-08,Active
STU002607,SCH027,7,Female,2024-06-23,Active
STU002608,SCH002,1,Male,2021-05-16,Transferred
STU002609,SCH045,5,Female,2024-05-15,Active
STU002610,SCH009,5,Female,2018-08-09,Left
STU002611,SCH014,7,Male,2021-11-18,Active
STU002612,SCH011,8,Female,2019-08-28,Active
STU002613,SCH012,12,Female,2020-01-27,Left
STU002614,SCH014,7,Female,2020-09-29,Active
STU002615,SCH026,7,Male,2018-01-21,Active
STU002616,SCH023,1,Female,2022-06-03,Active
STU002617,SCH031,6,Female,2023-03-14,Active
STU002618,SCH049,12,Female,2021-07-27,Active
STU002619,SCH009,4,Male,2021-03-05,Active
STU002620,SCH034,7,Female,2022-06-02,Active
STU002621,SCH023,4,Male,2024-07-30,Active
STU002622,SCH039,12,Male,2022-02-20,Active
STU002623,SCH014,7,Female,2024-09-20,Active
STU002624,SCH005,9,Female,2020-02-09,Active
STU002625,SCH020,4,Female,2022-04-23,Active
STU002626,SCH028,2,Female,2022-05-04,Active
STU002627,SCH031,1,Female,2022-09-24,Active
STU002628,SCH026,11,Male,2019-03-12,Active
STU002629,SCH006,3,Male,2019-02-20,Active
STU002630,SCH026,12,Male,2019-10-21,Left
STU002631,SCH010,11,Male,2018-02-17,Active
STU002632,SCH030,4,Female,2018-08-12,Active
STU002633,SCH017,8,Male,2023-01-19,Active
STU002634,SCH050,3,Male,2024-01-01,Left
STU002635,SCH026,7,Female,2022-10-03,Active
STU002636,SCH025,7,Female,2021-10-12,Transferred
STU002637,SCH046,5,Female,2023-10-11,Active
STU002638,SCH034,7,Female,2018-07-18,Active
STU002639,SCH003,1,Male,2023-03-01,Active
STU002640,SCH039,12,Female,2021-10-14,Left
STU002641,SCH027,7,Female,2020-12-30,Active
STU002642,SCH042,4,Female,2021-08-22,Transferred
STU002643,SCH003,5,Female,2018-05-30,Active
STU002644,SCH026,4,Female,2024-01-01,Active
STU002645,SCH047,1,Male,2022-11-01,Transferred
STU002646,SCH023,3,Male,2020-09-26,Transferred
STU002647,SCH030,7,Male,2023-02-21,Active
STU002648,SCH021,2,Female,2024-10-31,Left
STU002649,SCH041,12,Female,2018-11-19,Active
STU002650,SCH041,12,Female,2018-04-02,Left
STU002651,SCH048,3,Male,2018-11-21,Active
STU002652,SCH028,1,Male,2024-05-27,Active
STU002653,SCH020,5,Male,2020-09-25,Active
STU002654,SCH004,3,Male,2020-05-31,Active
STU002655,SCH028,3,Male,2020-01-31,Active
STU002656,SCH015,1,Male,2020-01-13,Active
STU002657,SCH018,1,Female,2018-03-18,Active
STU002658,SCH004,2,Female,2023-03-10,Active
STU002659,SCH041,12,Female,2020-07-09,Left
STU002660,SCH021,2,Female,2021-03-24,Active
STU002661,SCH039,12,Male,2024-09-04,Left
STU002662,SCH039,11,Male,2018-02-21,Active
STU002663,SCH021,3,Male,2019-09-14,Active
STU002664,SCH048,4,Female,2019-11-28,Active
STU002665,SCH017,10,Female,2024-05-29,Left
STU002666,SCH041,12,Male,2021-11-15,Left
STU002667,SCH048,5,Female,2021-04-10,Active
STU002668,SCH029,6,Female,2019-10-01,Active
STU002669,SCH011,10,Female,2022-11-03,Active
STU002670,SCH049,12,Male,2021-03-08,Active
STU002671,SCH032,2,Female,2024-01-11,Active
STU002672,SCH039,12,Female,2020-06-13,Active
STU002673,SCH008,5,Female,2019-10-14,Active
STU002674,SCH048,4,Male,2021-12-12,Active
STU002675,SCH027,10,Female,2022-01-27,Active
STU002676,SCH029,6,Male,2021-07-25,Active
STU002677,SCH035,4,Female,2022-07-13,Active
STU002678,SCH030,5,Male,2023-01-15,Active
STU002679,SCH012,12,Female,2023-12-22,Left
STU002680,SCH049,12,Male,2019-02-07,Left
STU002681,SCH042,4,Male,2022-08-08,Active
STU002682,SCH002,5,Female,2024-11-02,Active
STU002683,SCH006,4,Male,2022-08-02,Transferred
STU002684,SCH021,5,Female,2024-05-20,Active
STU002685,SCH044,12,Male,2018-04-04,Active
STU002686,SCH042,4,Male,2020-03-01,Active
STU002687,SCH011,8,Female,2020-09-07,Active
STU002688,SCH046,2,Female,2021-04-15,Active
STU002689,SCH002,2,Male,2023-02-24,Active
STU002690,SCH039,12,Non-specified,2019-12-26,Left
STU002691,SCH035,6,Female,2024-10-10,Active
STU002692,SCH011,4,Female,2018-10-14,Active
STU002693,SCH003,5,Male,2023-10-30,Left
STU002694,SCH025,7,Male,2020-12-01,Transferred
STU002695,SCH035,1,Male,2024-10-22,Active
STU002696,SCH035,6,Female,2023-05-24,Active
STU002697,SCH004,3,Male,2018-06-13,Active
STU002698,SCH046,5,Male,2022-12-08,Left
STU002699,SCH008,1,Female,2020-12-11,Active
STU002700,SCH026,7,Male,2019-11-24,Active
STU002701,SCH051,3,Female,2020-09-22,Active
STU002702,SCH014,5,Female,2018-10-31,Left
STU002703,SCH046,4,Male,2020-11-30,Left
STU002704,SCH045,4,Female,2023-01-19,Active
STU002705,SCH037,10,Male,2019-07-28,Active
STU002706,SCH019,12,Female,2022-02-28,Active
STU002707,SCH046,3,Female,2019-10-11,Active
STU002708,SCH020,4,Male,2021-04-22,Active
STU002709,SCH045,2,Female,2021-04-12,Active
STU002710,SCH017,9,Female,2020-05-16,Active
STU002711,SCH010,12,Female,2023-09-15,Active
STU002712,SCH034,10,Female,2019-11-29,Left
STU002713,SCH042,2,Male,2023-08-15,Active
STU002714,SCH024,4,Male,2023-06-11,Active
STU002715,SCH039,11,Female,2022-04-05,Active
STU002716,SCH005,10,Female,2020-04-25,Active
STU002717,SCH018,5,Male,2019-05-05,Active
STU002718,SCH023,4,Female,2018-02-19,Active
STU002719,SCH034,9,Male,2022-01-29,Active
STU002720,SCH026,11,Female,2021-09-11,Active
STU002721,SCH018,4,Male,2024-01-12,Transferred
STU002722,SCH004,4,Male,2020-10-12,Active
STU002723,SCH048,2,Male,2020-09-30,Left
STU002724,SCH046,4,Female,2024-10-31,Active
STU002725,SCH018,0,Male,2018-09-18,Transferred
STU002726,SCH048,5,Female,2020-04-30,Transferred
STU002727,SCH013,7,Male,2023-03-17,Active
STU002728,SCH051,3,Male,2018-10-27,Transferred
STU002729,SCH008,4,Female,2020-03-19,Active
STU002730,SCH038,2,Male,2021-05-13,Active
STU002731,SCH038,4,Male,2019-04-02,Active
STU002732,SCH034,7,Male,2024-08-09,Active
STU002733,SCH040,12,Non-specified,2020-10-28,Left
STU002734,SCH039,12,Male,2019-12-25,Left
STU002735,SCH031,5,Female,2021-05-12,Active
STU002736,SCH035,2,Female,2024-04-17,Active
STU002737,SCH041,12,Female,2020-01-17,Left
STU002738,SCH021,5,Female,2019-10-31,Active
STU002739,SCH049,12,Male,2019-01-23,Transferred
STU002740,SCH029,3,Male,2024-01-16,Active
STU002741,SCH013,8,Male,2020-05-23,Active
STU002742,SCH007,3,Male,2023-04-17,Transferred
STU002743,SCH020,5,Female,2019-09-26,Active
STU002744,SCH019,11,Male,2019-10-09,Active
STU002745,SCH011,6,Male,2023-04-25,Active
STU002746,SCH027,10,Female,2020-12-12,Active
STU002747,SCH020,3,Female,2021-09-28,Active
STU002748,SCH048,3,Female,2022-10-09,Active
STU002749,SCH049,12,Female,2022-07-14,Left
STU002750,SCH027,9,Male,2019-07-28,Left
STU002751,SCH051,3,Female,2020-04-08,Active
STU002752,SCH046,3,Female,2022-03-10,Active
STU002753,SCH011,7,Female,2024-04-04,Active
STU002754,SCH013,9,Male,2022-12-08,Active
STU002755,SCH007,1,Female,2021-08-26,Active
STU002756,SCH047,5,Female,2018-07-08,Active
STU002757,SCH014,11,Female,2024-10-21,Active
STU002758,SCH004,1,Female,2021-11-04,Active
STU002759,SCH024,4,Male,2019-03-31,Active
STU002760,SCH048,1,Female,2022-08-22,Active
STU002761,SCH010,12,Male,2024-04-20,Left
STU002762,SCH016,3,Male,2020-12-03,Active
STU002763,SCH019,11,Female,2018-10-06,Transferred
STU002764,SCH045,5,Male,2022-01-19,Transferred
STU002765,SCH029,6,Male,2020-01-25,Active
STU002766,SCH015,4,Female,2020-03-26,Active
STU002767,SCH046,3,Female,2018-04-05,Active
STU002768,SCH042,4,Female,2023-06-16,Active
STU002769,SCH034,8,Male,2023-09-30,Active
STU002770,SCH037,10,Non-specified,2023-08-28,Transferred
STU002771,SCH005,7,Male,2021-03-03,Active
STU002772,SCH041,12,Male,2024-05-04,Active
STU002773,SCH037,7,Female,2019-10-11,Active
STU002774,SCH006,5,Male,2024-11-03,Active
STU002775,SCH013,8,Male,2022-11-01,Left
STU002776,SCH030,8,Male,2019-09-16,Active
STU002777,SCH005,9,Male,2021-10-23,Active
STU002778,SCH050,5,Male,2022-11-07,Transferred
STU002779,SCH026,10,Female,2024-12-29,Active
STU002780,SCH002,1,Female,2022-10-16,Active
STU002781,SCH048,5,Male,2021-08-30,Transferred
STU002782,SCH042,5,Female,2024-06-10,Transferred
STU002783,SCH017,7,Male,2020-02-13,Active
STU002784,SCH014,5,Female,2018-04-18,Active
STU002785,SCH003,6,Female,2021-11-28,Left
STU002786,SCH005,7,Female,2020-07-31,Active
STU002787,SCH013,10,Female,2021-01-15,Active
STU002788,SCH014,12,Female,2019-07-17,Transferred
STU002789,SCH029,1,Male,2022-03-17,Active
STU002790,SCH034,7,Male,2022-04-08,Active
STU002791,SCH029,4,Female,2022-04-08,Active
STU002792,SCH008,0,Male,2023-09-07,Transferred
STU002793,SCH047,5,Female,2020-05-08,Active
STU002794,SCH032,6,Male,2021-07-21,Active
STU002795,SCH014,2,Male,2022-01-13,Active
STU002796,SCH028,1,Male,2018-03-08,Active
STU002797,SCH039,11,Male,2019-02-14,Active
STU002798,SCH005,7,Female,2021-05-16,Active
STU002799,SCH045,0,Male,2022-05-16,Transferred
STU002800,SCH002,3,Male,2021-08-17,Active
STU002801,SCH016,2,Male,2019-06-09,Active
STU002802,SCH009,6,Female,2018-06-09,Active
STU002803,SCH014,12,Male,2022-03-03,Active
STU002804,SCH011,6,Female,2023-10-26,Left
STU002805,SCH034,7,Male,2020-01-14,Active
STU002806,SCH014,7,Female,2023-07-31,Active
STU002807,SCH026,11,Female,2020-12-22,Active
STU002808,SCH002,6,Female,2018-04-27,Transferred
STU002809,SCH003,6,Male,2022-07-28,Active
STU002810,SCH025,9,Female,2018-03-03,Active
STU002811,SCH015,1,Female,2018-09-29,Active
STU002812,SCH031,4,Non-specified,2024-01-08,Active
STU002813,SCH039,11,Female,2023-04-08,Transferred
STU002814,SCH017,9,Female,2024-01-21,Active
STU002815,SCH040,12,Female,2024-05-28,Active
STU002816,SCH015,5,Female,2019-08-08,Active
STU002817,SCH006,6,Female,2022-07-13,Active
STU002818,SCH010,12,Female,2020-10-23,Transferred
STU002819,SCH030,3,Female,2023-03-08,Active
STU002820,SCH034,10,Male,2019-06-24,Active
STU002821,SCH024,6,Female,2018-05-21,Active
STU002822,SCH025,8,Male,2020-01-17,Active
STU002823,SCH041,12,Male,2020-09-01,Active
STU002824,SCH021,1,Male,2023-06-05,Active
STU002825,SCH014,11,Female,2020-05-29,Active
STU002826,SCH011,11,Female,2021-02-18,Active
STU002827,SCH016,3,Female,2020-02-03,Active
STU002828,SCH013,7,Male,2019-01-31,Active
STU002829,SCH013,7,Male,2018-09-16,Left
STU002830,SCH028,6,Female,2024-02-04,Active
STU002831,SCH015,4,Male,2019-05-08,Active
STU002832,SCH019,12,Male,2021-06-11,Active
STU002833,SCH036,1,Male,2023-08-30,Active
STU002834,SCH020,2,Female,2020-06-27,Active
STU002835,SCH013,10,Male,2019-09-14,Active
STU002836,SCH034,8,Male,2022-01-25,Active
STU002837,SCH045,5,Female,2019-10-13,Active
STU002838,SCH011,11,Male,2024-12-07,Active
STU002839,SCH049,12,Male,2024-11-02,Active
STU002840,SCH013,10,Female,2022-06-30,Active
STU002841,SCH041,11,Male,2023-04-01,Active
STU002842,SCH047,3,Female,2020-10-26,Active
STU002843,SCH021,3,Female,2024-11-16,Active
STU002844,SCH005,8,Male,2019-07-29,Active
STU002845,SCH011,12,Male,2020-09-20,Left
STU002846,SCH011,11,Female,2024-08-19,Active
STU002847,SCH023,1,Female,2021-02-05,Active
STU002848,SCH026,1,Male,2024-07-27,Transferred
STU002849,SCH010,12,Female,2021-02-02,Active
STU002850,SCH001,8,Male,2023-11-18,Active
STU002851,SCH041,12,Female,2022-12-01,Left
STU002852,SCH008,5,Male,2023-02-05,Active
STU002853,SCH049,12,Male,2018-06-17,Left
STU002854,SCH017,8,Male,2022-10-11,Active
STU002855,SCH046,6,Male,2023-06-19,Active
STU002856,SCH015,4,Female,2024-10-07,Left
STU002857,SCH024,2,Male,2023-07-19,Active
STU002858,SCH028,3,Female,2019-03-07,Transferred
STU002859,SCH018,6,Male,2021-02-03,Transferred
STU002860,SCH041,12,Female,2020-10-26,Left
STU002861,SCH006,1,Female,2023-06-12,Active
STU002862,SCH032,2,Male,2020-12-24,Active
STU002863,SCH013,7,Male,2024-04-15,Active
STU002864,SCH039,11,Male,2022-04-17,Active
STU002865,SCH007,5,Male,2019-02-08,Active
STU002866,SCH026,7,Female,2024-07-04,Active
STU002867,SCH039,12,Male,2018-06-13,Left
STU002868,SCH014,7,Female,2023-11-12,Active
STU002869,SCH026,12,Male,2022-11-04,Left
STU002870,SCH002,2,Male,2018-04-09,Active
STU002871,SCH022,1,Female,2022-08-16,Active
STU002872,SCH047,4,Male,2020-11-04,Active
STU002873,SCH044,12,Female,2020-10-15,Left
STU002874,SCH004,3,Female,2020-12-13,Active
STU002875,SCH011,4,Male,2024-02-20,Active
STU002876,SCH048,4,Male,2019-12-06,Active
STU002877,SCH006,3,Female,2024-01-14,Active
STU002878,SCH015,2,Male,2019-02-19,Transferred
STU002879,SCH006,6,Female,2024-12-21,Active
STU002880,SCH012,12,Female,2023-06-12,Left
STU002881,SCH029,3,Male,2019-11-22,Active
STU002882,SCH008,2,Male,2023-09-05,Active
STU002883,SCH036,3,Male,2024-01-14,Active
STU002884,SCH040,12,Female,2019-01-06,Active
STU002885,SCH016,4,Male,2019-08-21,Active
STU002886,SCH035,3,Female,2022-04-27,Active
STU002887,SCH030,7,Male,2021-04-18,Active
STU002888,SCH006,3,Non-specified,2022-12-18,Active
STU002889,SCH016,5,Female,2021-01-26,Active
STU002890,SCH017,7,Male,2020-06-15,Active
STU002891,SCH015,4,Male,2020-06-03,Active
STU002892,SCH019,12,Male,2024-11-12,Active
STU002893,SCH047,4,Male,2024-05-15,Transferred
STU002894,SCH012,12,Male,2022-05-05,Left
STU002895,SCH014,7,Non-specified,2020-12-15,Active
STU002896,SCH024,2,Female,2022-01-02,Active
STU002897,SCH045,2,Female,2020-10-08,Active
STU002898,SCH038,2,Female,2023-09-10,Active
STU002899,SCH035,3,Female,2024-10-10,Active
STU002900,SCH023,6,Male,2024-03-19,Active
STU002901,SCH015,4,Female,2018-08-06,Active
STU002902,SCH029,3,Male,2018-09-22,Left
STU002903,SCH011,1,Male,2024-04-08,Active
STU002904,SCH023,4,Male,2019-08-29,Active
STU002905,SCH038,1,Male,2021-02-04,Transferred
STU002906,SCH047,1,Male,2023-07-04,Active
STU002907,SCH049,12,Non-specified,2020-05-31,Active
STU002908,SCH020,5,Male,2021-06-01,Active
STU002909,SCH037,10,Female,2024-01-20,Left
STU002910,SCH038,3,Male,2024-11-01,Active
STU002911,SCH049,12,Male,2018-10-18,Left
STU002912,SCH044,11,Male,2020-03-08,Active
STU002913,SCH039,12,Male,2018-05-01,Active
STU002914,SCH032,6,Female,2018-12-31,Active
STU002915,SCH026,10,Male,2022-05-06,Active
STU002916,SCH040,11,Female,2021-11-07,Active
STU002917,SCH020,2,Female,2022-10-29,Transferred
STU002918,SCH032,1,Female,2022-07-03,Active
STU002919,SCH023,6,Male,2021-10-23,Active
STU002920,SCH007,5,Female,2024-10-18,Active
STU002921,SCH036,1,Male,2019-01-27,Active
STU002922,SCH034,8,Female,2022-04-25,Active
STU002923,SCH037,10,Male,2019-12-08,Active
STU002924,SCH040,12,Female,2020-06-13,Left
STU002925,SCH027,7,Male,2019-09-26,Active
STU002926,SCH037,9,Male,2019-12-29,Active
STU002927,SCH029,0,Male,2024-01-11,Transferred
STU002928,SCH017,7,Male,2021-04-08,Active
STU002929,SCH044,11,Male,2019-11-17,Transferred
STU002930,SCH032,1,Male,2024-11-16,Transferred
STU002931,SCH030,11,Male,2022-05-12,Active
STU002932,SCH008,6,Male,2021-10-17,Active
STU002933,SCH010,12,Male,2023-07-04,Active
STU002934,SCH026,1,Female,2023-05-22,Active
STU002935,SCH014,6,Male,2024-08-18,Active
STU002936,SCH034,7,Male,2021-08-05,Transferred
STU002937,SCH019,11,Male,2020-04-03,Active
STU002938,SCH009,3,Male,2021-04-14,Transferred
STU002939,SCH028,4,Female,2018-12-04,Active
STU002940,SCH032,1,Female,2023-06-06,Active
STU002941,SCH020,4,Non-specified,2021-03-22,Active
STU002942,SCH045,1,Male,2018-06-20,Active
STU002943,SCH006,3,Male,2024-05-28,Active
STU002944,SCH042,3,Male,2023-12-29,Active
STU002945,SCH020,4,Female,2024-01-12,Active
STU002946,SCH044,12,Male,2023-11-17,Left
STU002947,SCH033,2,Male,2018-07-03,Transferred
STU002948,SCH007,4,Male,2020-06-26,Left
STU002949,SCH005,9,Male,2024-05-28,Active
STU002950,SCH001,7,Male,2020-04-23,Transferred
STU002951,SCH008,3,Female,2020-09-11,Active
STU002952,SCH022,2,Non-specified,2020-07-24,Active
STU002953,SCH026,1,Female,2024-09-18,Active
STU002954,SCH051,3,Male,2022-09-28,Active
STU002955,SCH030,7,Male,2021-06-22,Active
STU002956,SCH042,6,Male,2022-08-04,Active
STU002957,SCH011,11,Female,2020-02-16,Active
STU002958,SCH032,3,Male,2025-01-10,Active
STU002959,SCH003,6,Male,2019-06-12,Active
STU002960,SCH015,1,Male,2019-04-18,Active
STU002961,SCH032,1,Female,2021-09-02,Active
STU002962,SCH048,3,Male,2022-06-20,Active
STU002963,SCH019,12,Male,2020-12-07,Left
STU002964,SCH008,3,Male,2020-04-07,Left
STU002965,SCH014,7,Male,2019-06-05,Active
STU002966,SCH003,4,Female,2019-04-02,Active
STU002967,SCH025,9,Female,2018-10-04,Active
STU002968,SCH040,12,Female,2019-08-08,Left
STU002969,SCH023,1,Male,2023-08-25,Active
STU002970,SCH013,9,Male,2018-06-29,Active
STU002971,SCH010,12,Male,2020-10-24,Transferred
STU002972,SCH023,4,Female,2018-08-20,Active
STU002973,SCH010,12,Male,2020-07-11,Left
STU002974,SCH013,10,Male,2022-12-03,Active
STU002975,SCH029,1,Male,2024-09-30,Active
STU002976,SCH036,2,Female,2021-07-24,Active
STU002977,SCH044,12,Female,2023-12-29,Active
STU002978,SCH047,2,Male,2021-08-10,Active
STU002979,SCH010,12,Male,2018-01-25,Active
STU002980,SCH037,8,Male,2024-05-11,Active
STU002981,SCH005,7,Male,2024-04-27,Active
STU002982,SCH002,5,Male,2023-05-06,Transferred
STU002983,SCH042,4,Female,2024-11-28,Active
STU002984,SCH048,2,Male,2024-11-14,Active
STU002985,SCH041,12,Female,2019-09-20,Left
STU002986,SCH024,1,Female,2019-12-16,Left
STU002987,SCH025,10,Male,2022-02-16,Active
STU002988,SCH011,7,Female,2018-06-24,Active
STU002989,SCH046,5,Male,2022-07-06,Active
STU002990,SCH041,12,Female,2022-07-21,Left
STU002991,SCH027,10,Male,2022-12-24,Left
STU002992,SCH030,6,Female,2022-06-22,Active
STU002993,SCH034,9,Female,2020-02-22,Active
STU002994,SCH047,5,Male,2022-01-28,Transferred
STU002995,SCH034,7,Male,2022-07-31,Active
STU002996,SCH020,2,Female,2023-04-11,Active
STU002997,SCH042,4,Female,2024-12-29,Left
STU002998,SCH013,9,Female,2019-10-04,Active
STU002999,SCH019,11,Female,2022-12-20,Active
STU003000,SCH014,7,Male,2019-12-07,Active
STU003001,SCH045,6,Male,2019-10-01,Transferred
STU003002,SCH037,9,Female,2021-07-20,Active
STU003003,SCH048,2,Male,2023-06-17,Active
STU003004,SCH049,12,Male,2018-09-25,Active
STU003005,SCH001,8,Female,2019-01-04,Active
STU003006,SCH023,2,Male,2020-05-22,Active
STU003007,SCH005,10,Male,2021-07-16,Active
STU003008,SCH029,4,Female,2019-12-19,Active
STU003009,SCH001,7,Male,2019-09-15,Active
STU003010,SCH008,5,Male,2022-08-06,Active
STU003011,SCH036,6,Female,2021-02-25,Active
STU003012,SCH016,0,Male,2019-08-24,Transferred
STU003013,SCH011,7,Female,2022-04-10,Active
STU003014,SCH015,2,Male,2024-07-28,Transferred
STU003015,SCH024,4,Male,2020-01-15,Active
STU003016,SCH002,4,Male,2024-05-10,Active
STU003017,SCH022,1,Male,2018-10-10,Active
STU003018,SCH040,12,Male,2019-09-05,Left
STU003019,SCH023,2,Male,2021-08-06,Active
STU003020,SCH006,3,Male,2023-07-20,Active
STU003021,SCH038,4,Non-specified,2022-02-04,Active
STU003022,SCH013,10,Non-specified,2018-04-07,Active
STU003023,SCH011,1,Male,2021-06-09,Active
STU003024,SCH028,3,Female,2023-02-20,Active
STU003025,SCH022,5,Female,2024-12-31,Active
STU003026,SCH037,7,Female,2020-03-28,Transferred
STU003027,SCH039,11,Female,2021-01-12,Active
STU003028,SCH022,3,Male,2022-10-05,Active
STU003029,SCH022,2,Male,2020-12-07,Active
STU003030,SCH032,2,Female,2023-01-17,Transferred
STU003031,SCH006,6,Male,2021-07-29,Transferred
STU003032,SCH008,1,Male,2019-03-15,Active
STU003033,SCH012,12,Female,2024-05-31,Left
STU003034,SCH023,1,Male,2018-02-09,Active
STU003035,SCH011,7,Female,2024-12-04,Left
STU003036,SCH038,6,Male,2023-03-03,Active
STU003037,SCH027,7,Male,2024-11-14,Active
STU003038,SCH046,2,Female,2018-11-29,Active
STU003039,SCH046,1,Female,2020-08-12,Active
STU003040,SCH046,1,Female,2025-01-05,Active
STU003041,SCH017,7,Female,2023-07-22,Active
STU003042,SCH012,12,Female,2024-08-21,Transferred
STU003043,SCH004,4,Female,2018-01-26,Active
STU003044,SCH013,10,Female,2024-01-30,Active
STU003045,SCH013,8,Male,2018-11-07,Active
STU003046,SCH011,7,Non-specified,2019-10-28,Active
STU003047,SCH038,3,Male,2023-09-07,Active
STU003048,SCH014,7,Female,2021-11-13,Active
STU003049,SCH034,8,Male,2020-10-27,Active
STU003050,SCH011,2,Female,2023-07-17,Active
STU003051,SCH047,1,Male,2022-10-28,Active
STU003052,SCH049,12,Female,2018-12-28,Left
STU003053,SCH008,3,Male,2024-10-16,Active
STU003054,SCH005,10,Male,2021-07-30,Active
STU003055,SCH025,7,Female,2023-08-09,Active
