assessment_id,student_id,school_id,assessment_year,domain,score,proficiency_band
ASM2025REA001671,STU001671,SCH001,2025,Reading,488,Medium
ASM2025NUM001671,STU001671,SCH001,2025,Numeracy,527,Medium
ASM2025WRI001671,STU001671,SCH001,2025,Writing,426,Medium
ASM2025REA001672,STU001672,SCH019,2025,Reading,380,Low
ASM2025NUM001672,STU001672,SCH019,2025,Numeracy,358,Low
ASM2025WRI001672,STU001672,SCH019,2025,Writing,333,Low
ASM2025REA001673,STU001673,SCH002,2025,Reading,350,Low
ASM2025NUM001673,STU001673,SCH002,2025,Numeracy,250,Low
ASM2025WRI001673,STU001673,SCH002,2025,Writing,311,Low
ASM2025REA001674,STU001674,SCH023,2025,Reading,419,Medium
ASM2025NUM001674,STU001674,SCH023,2025,Numeracy,424,Medium
ASM2025WRI001674,STU001674,SCH023,2025,Writing,497,Medium
ASM2025REA001675,STU001675,SCH027,2025,Reading,408,Medium
ASM2025NUM001675,STU001675,SCH027,2025,Numeracy,400,Medium
ASM2025WRI001675,STU001675,SCH027,2025,Writing,454,Medium
ASM2025REA001676,STU001676,SCH041,2025,Reading,435,Medium
ASM2025NUM001676,STU001676,SCH041,2025,Numeracy,443,Medium
ASM2025WRI001676,STU001676,SCH041,2025,Writing,385,Low
ASM2025REA001677,STU001677,SCH038,2025,Reading,400,Medium
ASM2025NUM001677,STU001677,SCH038,2025,Numeracy,434,Medium
ASM2025WRI001677,STU001677,SCH038,2025,Writing,475,Medium
ASM2025REA001678,STU001678,SCH042,2025,Reading,445,Medium
ASM2025NUM001678,STU001678,SCH042,2025,Numeracy,427,Medium
ASM2025WRI001678,STU001678,SCH042,2025,Writing,411,Medium
ASM2025REA001679,STU001679,SCH019,2025,Reading,432,Medium
ASM2025NUM001679,STU001679,SCH019,2025,Numeracy,459,Medium
ASM2025WRI001679,STU001679,SCH019,2025,Writing,467,Medium
ASM2025REA001680,STU001680,SCH007,2025,Reading,394,Low
ASM2025NUM001680,STU001680,SCH007,2025,Numeracy,304,Low
ASM2025WRI001680,STU001680,SCH007,2025,Writing,330,Low
ASM2025REA001681,STU001681,SCH015,2025,Reading,355,Low
ASM2025NUM001681,STU001681,SCH015,2025,Numeracy,425,Medium
ASM2025WRI001681,STU001681,SCH015,2025,Writing,262,Low
ASM2025REA001682,STU001682,SCH030,2025,Reading,465,Medium
ASM2025NUM001682,STU001682,SCH030,2025,Numeracy,418,Medium
ASM2025WRI001682,STU001682,SCH030,2025,Writing,337,Low
ASM2025REA001683,STU001683,SCH009,2025,Reading,358,Low
ASM2025NUM001683,STU001683,SCH009,2025,Numeracy,372,Low
ASM2025WRI001683,STU001683,SCH009,2025,Writing,403,Medium
ASM2025REA001684,STU001684,SCH027,2025,Reading,383,Low
ASM2025NUM001684,STU001684,SCH027,2025,Numeracy,318,Low
ASM2025WRI001684,STU001684,SCH027,2025,Writing,294,Low
ASM2025REA001685,STU001685,SCH043,2025,Reading,502,Medium
ASM2025NUM001685,STU001685,SCH043,2025,Numeracy,539,Medium
ASM2025WRI001685,STU001685,SCH043,2025,Writing,493,Medium
ASM2025REA001686,STU001686,SCH032,2025,Reading,436,Medium
ASM2025NUM001686,STU001686,SCH032,2025,Numeracy,355,Low
ASM2025WRI001686,STU001686,SCH032,2025,Writing,483,Medium
ASM2025REA001687,STU001687,SCH031,2025,Reading,405,Medium
ASM2025NUM001687,STU001687,SCH031,2025,Numeracy,389,Low
ASM2025WRI001687,STU001687,SCH031,2025,Writing,363,Low
ASM2025REA001688,STU001688,SCH014,2025,Reading,470,Medium
ASM2025NUM001688,STU001688,SCH014,2025,Numeracy,392,Low
ASM2025WRI001688,STU001688,SCH014,2025,Writing,534,Medium
ASM2025REA001689,STU001689,SCH006,2025,Reading,405,Medium
ASM2025NUM001689,STU001689,SCH006,2025,Numeracy,384,Low
ASM2025WRI001689,STU001689,SCH006,2025,Writing,412,Medium
ASM2025REA001690,STU001690,SCH015,2025,Reading,468,Medium
ASM2025NUM001690,STU001690,SCH015,2025,Numeracy,443,Medium
ASM2025WRI001690,STU001690,SCH015,2025,Writing,437,Medium
ASM2025REA001691,STU001691,SCH043,2025,Reading,534,Medium
ASM2025NUM001691,STU001691,SCH043,2025,Numeracy,494,Medium
ASM2025WRI001691,STU001691,SCH043,2025,Writing,487,Medium
ASM2025REA001692,STU001692,SCH043,2025,Reading,429,Medium
ASM2025NUM001692,STU001692,SCH043,2025,Numeracy,402,Medium
ASM2025WRI001692,STU001692,SCH043,2025,Writing,381,Low
ASM2025REA001693,STU001693,SCH033,2025,Reading,467,Medium
ASM2025NUM001693,STU001693,SCH033,2025,Numeracy,435,Medium
ASM2025WRI001693,STU001693,SCH033,2025,Writing,417,Medium
ASM2025REA001694,STU001694,SCH003,2025,Reading,446,Medium
ASM2025NUM001694,STU001694,SCH003,2025,Numeracy,409,Medium
ASM2025WRI001694,STU001694,SCH003,2025,Writing,367,Low
ASM2025REA001695,STU001695,SCH017,2025,Reading,417,Medium
ASM2025NUM001695,STU001695,SCH017,2025,Numeracy,403,Medium
ASM2025WRI001695,STU001695,SCH017,2025,Writing,362,Low
ASM2025REA001696,STU001696,SCH045,2025,Reading,378,Low
ASM2025NUM001696,STU001696,SCH045,2025,Numeracy,447,Medium
ASM2025WRI001696,STU001696,SCH045,2025,Writing,463,Medium
ASM2025REA001697,STU001697,SCH031,2025,Reading,415,Medium
ASM2025NUM001697,STU001697,SCH031,2025,Numeracy,472,Medium
ASM2025WRI001697,STU001697,SCH031,2025,Writing,423,Medium
ASM2025REA001698,STU001698,SCH046,2025,Reading,527,Medium
ASM2025NUM001698,STU001698,SCH046,2025,Numeracy,458,Medium
ASM2025WRI001698,STU001698,SCH046,2025,Writing,474,Medium
ASM2025REA001699,STU001699,SCH018,2025,Reading,466,Medium
ASM2025NUM001699,STU001699,SCH018,2025,Numeracy,436,Medium
ASM2025WRI001699,STU001699,SCH018,2025,Writing,364,Low
ASM2025REA001700,STU001700,SCH045,2025,Reading,493,Medium
ASM2025NUM001700,STU001700,SCH045,2025,Numeracy,513,Medium
ASM2025WRI001700,STU001700,SCH045,2025,Writing,459,Medium
ASM2025REA001701,STU001701,SCH027,2025,Reading,396,Low
ASM2025NUM001701,STU001701,SCH027,2025,Numeracy,288,Low
ASM2025WRI001701,STU001701,SCH027,2025,Writing,368,Low
ASM2025REA001702,STU001702,SCH046,2025,Reading,452,Medium
ASM2025NUM001702,STU001702,SCH046,2025,Numeracy,439,Medium
ASM2025WRI001702,STU001702,SCH046,2025,Writing,501,Medium
ASM2025REA001703,STU001703,SCH021,2025,Reading,478,Medium
ASM2025NUM001703,STU001703,SCH021,2025,Numeracy,469,Medium
ASM2025WRI001703,STU001703,SCH021,2025,Writing,480,Medium
ASM2025REA001704,STU001704,SCH029,2025,Reading,456,Medium
ASM2025NUM001704,STU001704,SCH029,2025,Numeracy,331,Low
ASM2025WRI001704,STU001704,SCH029,2025,Writing,384,Low
ASM2025REA001705,STU001705,SCH007,2025,Reading,470,Medium
ASM2025NUM001705,STU001705,SCH007,2025,Numeracy,390,Low
ASM2025WRI001705,STU001705,SCH007,2025,Writing,478,Medium
ASM2025REA001706,STU001706,SCH046,2025,Reading,289,Low
ASM2025NUM001706,STU001706,SCH046,2025,Numeracy,284,Low
ASM2025WRI001706,STU001706,SCH046,2025,Writing,321,Low
ASM2025REA001708,STU001708,SCH023,2025,Reading,400,Medium
ASM2025NUM001708,STU001708,SCH023,2025,Numeracy,379,Low
ASM2025WRI001708,STU001708,SCH023,2025,Writing,371,Low
ASM2025REA001709,STU001709,SCH001,2025,Reading,429,Medium
ASM2025NUM001709,STU001709,SCH001,2025,Numeracy,413,Medium
ASM2025WRI001709,STU001709,SCH001,2025,Writing,411,Medium
ASM2025REA001710,STU001710,SCH045,2025,Reading,349,Low
ASM2025NUM001710,STU001710,SCH045,2025,Numeracy,446,Medium
ASM2025WRI001710,STU001710,SCH045,2025,Writing,352,Low
ASM2025REA001711,STU001711,SCH006,2025,Reading,441,Medium
ASM2025NUM001711,STU001711,SCH006,2025,Numeracy,460,Medium
ASM2025WRI001711,STU001711,SCH006,2025,Writing,442,Medium
ASM2025REA001713,STU001713,SCH041,2025,Reading,380,Low
ASM2025NUM001713,STU001713,SCH041,2025,Numeracy,343,Low
ASM2025WRI001713,STU001713,SCH041,2025,Writing,327,Low
ASM2025REA001714,STU001714,SCH008,2025,Reading,425,Medium
ASM2025NUM001714,STU001714,SCH008,2025,Numeracy,445,Medium
ASM2025WRI001714,STU001714,SCH008,2025,Writing,465,Medium
ASM2025REA001715,STU001715,SCH022,2025,Reading,403,Medium
ASM2025NUM001715,STU001715,SCH022,2025,Numeracy,398,Low
ASM2025WRI001715,STU001715,SCH022,2025,Writing,405,Medium
ASM2025REA001716,STU001716,SCH019,2025,Reading,457,Medium
ASM2025NUM001716,STU001716,SCH019,2025,Numeracy,403,Medium
ASM2025WRI001716,STU001716,SCH019,2025,Writing,467,Medium
ASM2025REA001717,STU001717,SCH012,2025,Reading,438,Medium
ASM2025NUM001717,STU001717,SCH012,2025,Numeracy,418,Medium
ASM2025WRI001717,STU001717,SCH012,2025,Writing,352,Low
ASM2025REA001718,STU001718,SCH027,2025,Reading,420,Medium
ASM2025NUM001718,STU001718,SCH027,2025,Numeracy,387,Low
ASM2025WRI001718,STU001718,SCH027,2025,Writing,387,Low
ASM2025REA001719,STU001719,SCH029,2025,Reading,419,Medium
ASM2025NUM001719,STU001719,SCH029,2025,Numeracy,441,Medium
ASM2025WRI001719,STU001719,SCH029,2025,Writing,338,Low
ASM2025REA001720,STU001720,SCH004,2025,Reading,471,Medium
ASM2025NUM001720,STU001720,SCH004,2025,Numeracy,398,Low
ASM2025WRI001720,STU001720,SCH004,2025,Writing,459,Medium
ASM2025REA001721,STU001721,SCH013,2025,Reading,421,Medium
ASM2025NUM001721,STU001721,SCH013,2025,Numeracy,508,Medium
ASM2025WRI001721,STU001721,SCH013,2025,Writing,492,Medium
ASM2025REA001722,STU001722,SCH013,2025,Reading,528,Medium
ASM2025NUM001722,STU001722,SCH013,2025,Numeracy,474,Medium
ASM2025WRI001722,STU001722,SCH013,2025,Writing,491,Medium
ASM2025REA001723,STU001723,SCH011,2025,Reading,409,Medium
ASM2025NUM001723,STU001723,SCH011,2025,Numeracy,513,Medium
ASM2025WRI001723,STU001723,SCH011,2025,Writing,477,Medium
ASM2025REA001724,STU001724,SCH042,2025,Reading,405,Medium
ASM2025NUM001724,STU001724,SCH042,2025,Numeracy,448,Medium
ASM2025WRI001724,STU001724,SCH042,2025,Writing,359,Low
ASM2025REA001725,STU001725,SCH027,2025,Reading,425,Medium
ASM2025NUM001725,STU001725,SCH027,2025,Numeracy,395,Low
ASM2025WRI001725,STU001725,SCH027,2025,Writing,369,Low
ASM2025REA001726,STU001726,SCH031,2025,Reading,356,Low
ASM2025NUM001726,STU001726,SCH031,2025,Numeracy,330,Low
ASM2025WRI001726,STU001726,SCH031,2025,Writing,346,Low
ASM2025REA001727,STU001727,SCH007,2025,Reading,432,Medium
ASM2025NUM001727,STU001727,SCH007,2025,Numeracy,390,Low
ASM2025WRI001727,STU001727,SCH007,2025,Writing,415,Medium
ASM2025REA001728,STU001728,SCH039,2025,Reading,337,Low
ASM2025NUM001728,STU001728,SCH039,2025,Numeracy,363,Low
ASM2025WRI001728,STU001728,SCH039,2025,Writing,300,Low
ASM2025REA001729,STU001729,SCH028,2025,Reading,486,Medium
ASM2025NUM001729,STU001729,SCH028,2025,Numeracy,443,Medium
ASM2025WRI001729,STU001729,SCH028,2025,Writing,424,Medium
ASM2025REA001730,STU001730,SCH029,2025,Reading,388,Low
ASM2025NUM001730,STU001730,SCH029,2025,Numeracy,423,Medium
ASM2025WRI001730,STU001730,SCH029,2025,Writing,422,Medium
ASM2025REA001731,STU001731,SCH024,2025,Reading,482,Medium
ASM2025NUM001731,STU001731,SCH024,2025,Numeracy,391,Low
ASM2025WRI001731,STU001731,SCH024,2025,Writing,369,Low
ASM2025REA001732,STU001732,SCH010,2025,Reading,373,Low
ASM2025NUM001732,STU001732,SCH010,2025,Numeracy,442,Medium
ASM2025WRI001732,STU001732,SCH010,2025,Writing,400,Medium
ASM2025REA001733,STU001733,SCH018,2025,Reading,473,Medium
ASM2025NUM001733,STU001733,SCH018,2025,Numeracy,476,Medium
ASM2025WRI001733,STU001733,SCH018,2025,Writing,414,Medium
ASM2025REA001734,STU001734,SCH034,2025,Reading,440,Medium
ASM2025NUM001734,STU001734,SCH034,2025,Numeracy,370,Low
ASM2025WRI001734,STU001734,SCH034,2025,Writing,478,Medium
ASM2025REA001735,STU001735,SCH046,2025,Reading,508,Medium
ASM2025NUM001735,STU001735,SCH046,2025,Numeracy,476,Medium
ASM2025WRI001735,STU001735,SCH046,2025,Writing,381,Low
ASM2025REA001736,STU001736,SCH029,2025,Reading,388,Low
ASM2025NUM001736,STU001736,SCH029,2025,Numeracy,448,Medium
ASM2025WRI001736,STU001736,SCH029,2025,Writing,322,Low
ASM2025REA001737,STU001737,SCH039,2025,Reading,366,Low
ASM2025NUM001737,STU001737,SCH039,2025,Numeracy,440,Medium
ASM2025WRI001737,STU001737,SCH039,2025,Writing,388,Low
ASM2025REA001738,STU001738,SCH014,2025,Reading,407,Medium
ASM2025NUM001738,STU001738,SCH014,2025,Numeracy,351,Low
ASM2025WRI001738,STU001738,SCH014,2025,Writing,441,Medium
ASM2025REA001739,STU001739,SCH004,2025,Reading,500,Medium
ASM2025NUM001739,STU001739,SCH004,2025,Numeracy,450,Medium
ASM2025WRI001739,STU001739,SCH004,2025,Writing,420,Medium
ASM2025REA001740,STU001740,SCH019,2025,Reading,458,Medium
ASM2025NUM001740,STU001740,SCH019,2025,Numeracy,483,Medium
ASM2025WRI001740,STU001740,SCH019,2025,Writing,439,Medium
ASM2025REA001741,STU001741,SCH009,2025,Reading,363,Low
ASM2025NUM001741,STU001741,SCH009,2025,Numeracy,403,Medium
ASM2025WRI001741,STU001741,SCH009,2025,Writing,374,Low
ASM2025REA001742,STU001742,SCH037,2025,Reading,442,Medium
ASM2025NUM001742,STU001742,SCH037,2025,Numeracy,443,Medium
ASM2025WRI001742,STU001742,SCH037,2025,Writing,396,Low
ASM2025REA001743,STU001743,SCH014,2025,Reading,333,Low
ASM2025NUM001743,STU001743,SCH014,2025,Numeracy,387,Low
ASM2025WRI001743,STU001743,SCH014,2025,Writing,399,Low
ASM2025REA001744,STU001744,SCH041,2025,Reading,439,Medium
ASM2025NUM001744,STU001744,SCH041,2025,Numeracy,489,Medium
ASM2025WRI001744,STU001744,SCH041,2025,Writing,441,Medium
ASM2025REA001745,STU001745,SCH028,2025,Reading,417,Medium
ASM2025NUM001745,STU001745,SCH028,2025,Numeracy,418,Medium
ASM2025WRI001745,STU001745,SCH028,2025,Writing,437,Medium
ASM2025REA001746,STU001746,SCH038,2025,Reading,357,Low
ASM2025NUM001746,STU001746,SCH038,2025,Numeracy,351,Low
ASM2025WRI001746,STU001746,SCH038,2025,Writing,311,Low
ASM2025REA001748,STU001748,SCH020,2025,Reading,412,Medium
ASM2025NUM001748,STU001748,SCH020,2025,Numeracy,367,Low
ASM2025WRI001748,STU001748,SCH020,2025,Writing,444,Medium
ASM2025REA001749,STU001749,SCH034,2025,Reading,460,Medium
ASM2025NUM001749,STU001749,SCH034,2025,Numeracy,430,Medium
ASM2025WRI001749,STU001749,SCH034,2025,Writing,435,Medium
ASM2025REA001750,STU001750,SCH021,2025,Reading,421,Medium
ASM2025NUM001750,STU001750,SCH021,2025,Numeracy,408,Medium
ASM2025WRI001750,STU001750,SCH021,2025,Writing,380,Low
ASM2025REA001751,STU001751,SCH009,2025,Reading,409,Medium
ASM2025NUM001751,STU001751,SCH009,2025,Numeracy,390,Low
ASM2025WRI001751,STU001751,SCH009,2025,Writing,414,Medium
ASM2025REA001752,STU001752,SCH031,2025,Reading,474,Medium
ASM2025NUM001752,STU001752,SCH031,2025,Numeracy,445,Medium
ASM2025WRI001752,STU001752,SCH031,2025,Writing,311,Low
ASM2025REA001753,STU001753,SCH004,2025,Reading,425,Medium
ASM2025NUM001753,STU001753,SCH004,2025,Numeracy,428,Medium
ASM2025WRI001753,STU001753,SCH004,2025,Writing,356,Low
ASM2025REA001754,STU001754,SCH021,2025,Reading,408,Medium
ASM2025NUM001754,STU001754,SCH021,2025,Numeracy,471,Medium
ASM2025WRI001754,STU001754,SCH021,2025,Writing,471,Medium
ASM2025REA001755,STU001755,SCH015,2025,Reading,466,Medium
ASM2025NUM001755,STU001755,SCH015,2025,Numeracy,382,Low
ASM2025WRI001755,STU001755,SCH015,2025,Writing,382,Low
ASM2025REA001756,STU001756,SCH018,2025,Reading,321,Low
ASM2025NUM001756,STU001756,SCH018,2025,Numeracy,376,Low
ASM2025WRI001756,STU001756,SCH018,2025,Writing,460,Medium
ASM2025REA001757,STU001757,SCH028,2025,Reading,469,Medium
ASM2025NUM001757,STU001757,SCH028,2025,Numeracy,441,Medium
ASM2025WRI001757,STU001757,SCH028,2025,Writing,455,Medium
ASM2025REA001758,STU001758,SCH026,2025,Reading,492,Medium
ASM2025NUM001758,STU001758,SCH026,2025,Numeracy,419,Medium
ASM2025WRI001758,STU001758,SCH026,2025,Writing,406,Medium
ASM2025REA001759,STU001759,SCH046,2025,Reading,430,Medium
ASM2025NUM001759,STU001759,SCH046,2025,Numeracy,373,Low
ASM2025WRI001759,STU001759,SCH046,2025,Writing,413,Medium
ASM2025REA001760,STU001760,SCH005,2025,Reading,422,Medium
ASM2025NUM001760,STU001760,SCH005,2025,Numeracy,442,Medium
ASM2025WRI001760,STU001760,SCH005,2025,Writing,417,Medium
ASM2025REA001761,STU001761,SCH031,2025,Reading,485,Medium
ASM2025NUM001761,STU001761,SCH031,2025,Numeracy,440,Medium
ASM2025WRI001761,STU001761,SCH031,2025,Writing,492,Medium
ASM2025REA001762,STU001762,SCH043,2025,Reading,390,Low
ASM2025NUM001762,STU001762,SCH043,2025,Numeracy,422,Medium
ASM2025WRI001762,STU001762,SCH043,2025,Writing,389,Low
ASM2025REA001763,STU001763,SCH046,2025,Reading,408,Medium
ASM2025NUM001763,STU001763,SCH046,2025,Numeracy,433,Medium
ASM2025WRI001763,STU001763,SCH046,2025,Writing,395,Low
ASM2025REA001764,STU001764,SCH014,2025,Reading,400,Medium
ASM2025NUM001764,STU001764,SCH014,2025,Numeracy,385,Low
ASM2025WRI001764,STU001764,SCH014,2025,Writing,410,Medium
ASM2025REA001765,STU001765,SCH011,2025,Reading,412,Medium
ASM2025NUM001765,STU001765,SCH011,2025,Numeracy,434,Medium
ASM2025WRI001765,STU001765,SCH011,2025,Writing,319,Low
ASM2025REA001766,STU001766,SCH028,2025,Reading,436,Medium
ASM2025NUM001766,STU001766,SCH028,2025,Numeracy,374,Low
ASM2025WRI001766,STU001766,SCH028,2025,Writing,475,Medium
ASM2025REA001767,STU001767,SCH047,2025,Reading,511,Medium
ASM2025NUM001767,STU001767,SCH047,2025,Numeracy,426,Medium
ASM2025WRI001767,STU001767,SCH047,2025,Writing,477,Medium
ASM2025REA001768,STU001768,SCH011,2025,Reading,465,Medium
ASM2025NUM001768,STU001768,SCH011,2025,Numeracy,443,Medium
ASM2025WRI001768,STU001768,SCH011,2025,Writing,431,Medium
ASM2025REA001769,STU001769,SCH039,2025,Reading,469,Medium
ASM2025NUM001769,STU001769,SCH039,2025,Numeracy,449,Medium
ASM2025WRI001769,STU001769,SCH039,2025,Writing,417,Medium
ASM2025REA001770,STU001770,SCH004,2025,Reading,401,Medium
ASM2025NUM001770,STU001770,SCH004,2025,Numeracy,434,Medium
ASM2025WRI001770,STU001770,SCH004,2025,Writing,462,Medium
ASM2025REA001771,STU001771,SCH027,2025,Reading,436,Medium
ASM2025NUM001771,STU001771,SCH027,2025,Numeracy,378,Low
ASM2025WRI001771,STU001771,SCH027,2025,Writing,395,Low
ASM2025REA001772,STU001772,SCH024,2025,Reading,455,Medium
ASM2025NUM001772,STU001772,SCH024,2025,Numeracy,450,Medium
ASM2025WRI001772,STU001772,SCH024,2025,Writing,402,Medium
ASM2025REA001773,STU001773,SCH015,2025,Reading,497,Medium
ASM2025NUM001773,STU001773,SCH015,2025,Numeracy,449,Medium
ASM2025WRI001773,STU001773,SCH015,2025,Writing,423,Medium
ASM2025REA001774,STU001774,SCH020,2025,Reading,472,Medium
ASM2025NUM001774,STU001774,SCH020,2025,Numeracy,431,Medium
ASM2025WRI001774,STU001774,SCH020,2025,Writing,461,Medium
ASM2025REA001776,STU001776,SCH037,2025,Reading,456,Medium
ASM2025NUM001776,STU001776,SCH037,2025,Numeracy,331,Low
ASM2025WRI001776,STU001776,SCH037,2025,Writing,400,Medium
ASM2025REA001777,STU001777,SCH011,2025,Reading,440,Medium
ASM2025NUM001777,STU001777,SCH011,2025,Numeracy,483,Medium
ASM2025WRI001777,STU001777,SCH011,2025,Writing,418,Medium
ASM2025REA001778,STU001778,SCH028,2025,Reading,429,Medium
ASM2025NUM001778,STU001778,SCH028,2025,Numeracy,446,Medium
ASM2025WRI001778,STU001778,SCH028,2025,Writing,433,Medium
ASM2025REA001779,STU001779,SCH048,2025,Reading,462,Medium
ASM2025NUM001779,STU001779,SCH048,2025,Numeracy,429,Medium
ASM2025WRI001779,STU001779,SCH048,2025,Writing,456,Medium
ASM2025REA001780,STU001780,SCH009,2025,Reading,465,Medium
ASM2025NUM001780,STU001780,SCH009,2025,Numeracy,405,Medium
ASM2025WRI001780,STU001780,SCH009,2025,Writing,390,Low
ASM2025REA001781,STU001781,SCH049,2025,Reading,328,Low
ASM2025NUM001781,STU001781,SCH049,2025,Numeracy,399,Low
ASM2025WRI001781,STU001781,SCH049,2025,Writing,409,Medium
ASM2025REA001783,STU001783,SCH047,2025,Reading,407,Medium
ASM2025NUM001783,STU001783,SCH047,2025,Numeracy,408,Medium
ASM2025WRI001783,STU001783,SCH047,2025,Writing,379,Low
ASM2025REA001784,STU001784,SCH021,2025,Reading,464,Medium
ASM2025NUM001784,STU001784,SCH021,2025,Numeracy,391,Low
ASM2025WRI001784,STU001784,SCH021,2025,Writing,390,Low
ASM2025REA001785,STU001785,SCH010,2025,Reading,407,Medium
ASM2025NUM001785,STU001785,SCH010,2025,Numeracy,483,Medium
ASM2025WRI001785,STU001785,SCH010,2025,Writing,442,Medium
ASM2025REA001786,STU001786,SCH011,2025,Reading,476,Medium
ASM2025NUM001786,STU001786,SCH011,2025,Numeracy,469,Medium
ASM2025WRI001786,STU001786,SCH011,2025,Writing,429,Medium
ASM2025REA001787,STU001787,SCH021,2025,Reading,347,Low
ASM2025NUM001787,STU001787,SCH021,2025,Numeracy,421,Medium
ASM2025WRI001787,STU001787,SCH021,2025,Writing,376,Low
ASM2025REA001788,STU001788,SCH016,2025,Reading,442,Medium
ASM2025NUM001788,STU001788,SCH016,2025,Numeracy,427,Medium
ASM2025WRI001788,STU001788,SCH016,2025,Writing,417,Medium
ASM2025REA001791,STU001791,SCH042,2025,Reading,409,Medium
ASM2025NUM001791,STU001791,SCH042,2025,Numeracy,474,Medium
ASM2025WRI001791,STU001791,SCH042,2025,Writing,386,Low
ASM2025REA001792,STU001792,SCH044,2025,Reading,493,Medium
ASM2025NUM001792,STU001792,SCH044,2025,Numeracy,464,Medium
ASM2025WRI001792,STU001792,SCH044,2025,Writing,431,Medium
ASM2025REA001793,STU001793,SCH014,2025,Reading,424,Medium
ASM2025NUM001793,STU001793,SCH014,2025,Numeracy,343,Low
ASM2025WRI001793,STU001793,SCH014,2025,Writing,380,Low
ASM2025REA001794,STU001794,SCH029,2025,Reading,358,Low
ASM2025NUM001794,STU001794,SCH029,2025,Numeracy,397,Low
ASM2025WRI001794,STU001794,SCH029,2025,Writing,362,Low
ASM2025REA001795,STU001795,SCH042,2025,Reading,382,Low
ASM2025NUM001795,STU001795,SCH042,2025,Numeracy,394,Low
ASM2025WRI001795,STU001795,SCH042,2025,Writing,453,Medium
ASM2025REA001796,STU001796,SCH001,2025,Reading,358,Low
ASM2025NUM001796,STU001796,SCH001,2025,Numeracy,276,Low
ASM2025WRI001796,STU001796,SCH001,2025,Writing,331,Low
ASM2025REA001798,STU001798,SCH011,2025,Reading,454,Medium
ASM2025NUM001798,STU001798,SCH011,2025,Numeracy,459,Medium
ASM2025WRI001798,STU001798,SCH011,2025,Writing,442,Medium
ASM2025REA001799,STU001799,SCH035,2025,Reading,404,Medium
ASM2025NUM001799,STU001799,SCH035,2025,Numeracy,410,Medium
ASM2025WRI001799,STU001799,SCH035,2025,Writing,383,Low
ASM2025REA001800,STU001800,SCH025,2025,Reading,407,Medium
ASM2025NUM001800,STU001800,SCH025,2025,Numeracy,430,Medium
ASM2025WRI001800,STU001800,SCH025,2025,Writing,272,Low
ASM2025REA001801,STU001801,SCH046,2025,Reading,363,Low
ASM2025NUM001801,STU001801,SCH046,2025,Numeracy,381,Low
ASM2025WRI001801,STU001801,SCH046,2025,Writing,404,Medium
ASM2025REA001802,STU001802,SCH018,2025,Reading,428,Medium
ASM2025NUM001802,STU001802,SCH018,2025,Numeracy,481,Medium
ASM2025WRI001802,STU001802,SCH018,2025,Writing,428,Medium
ASM2025REA001803,STU001803,SCH043,2025,Reading,389,Low
ASM2025NUM001803,STU001803,SCH043,2025,Numeracy,379,Low
ASM2025WRI001803,STU001803,SCH043,2025,Writing,452,Medium
ASM2025REA001804,STU001804,SCH045,2025,Reading,447,Medium
ASM2025NUM001804,STU001804,SCH045,2025,Numeracy,403,Medium
ASM2025WRI001804,STU001804,SCH045,2025,Writing,462,Medium
ASM2025REA001805,STU001805,SCH048,2025,Reading,347,Low
ASM2025NUM001805,STU001805,SCH048,2025,Numeracy,411,Medium
ASM2025WRI001805,STU001805,SCH048,2025,Writing,372,Low
ASM2025REA001806,STU001806,SCH043,2025,Reading,534,Medium
ASM2025NUM001806,STU001806,SCH043,2025,Numeracy,515,Medium
ASM2025WRI001806,STU001806,SCH043,2025,Writing,434,Medium
ASM2025REA001807,STU001807,SCH021,2025,Reading,401,Medium
ASM2025NUM001807,STU001807,SCH021,2025,Numeracy,427,Medium
ASM2025WRI001807,STU001807,SCH021,2025,Writing,376,Low
ASM2025REA001808,STU001808,SCH009,2025,Reading,531,Medium
ASM2025NUM001808,STU001808,SCH009,2025,Numeracy,465,Medium
ASM2025WRI001808,STU001808,SCH009,2025,Writing,482,Medium
ASM2025REA001809,STU001809,SCH037,2025,Reading,415,Medium
ASM2025NUM001809,STU001809,SCH037,2025,Numeracy,426,Medium
ASM2025WRI001809,STU001809,SCH037,2025,Writing,435,Medium
ASM2025REA001810,STU001810,SCH031,2025,Reading,376,Low
ASM2025NUM001810,STU001810,SCH031,2025,Numeracy,362,Low
ASM2025WRI001810,STU001810,SCH031,2025,Writing,377,Low
ASM2025REA001811,STU001811,SCH029,2025,Reading,443,Medium
ASM2025NUM001811,STU001811,SCH029,2025,Numeracy,465,Medium
ASM2025WRI001811,STU001811,SCH029,2025,Writing,428,Medium
ASM2025REA001812,STU001812,SCH001,2025,Reading,359,Low
ASM2025NUM001812,STU001812,SCH001,2025,Numeracy,267,Low
ASM2025WRI001812,STU001812,SCH001,2025,Writing,306,Low
ASM2025REA001813,STU001813,SCH028,2025,Reading,444,Medium
ASM2025NUM001813,STU001813,SCH028,2025,Numeracy,499,Medium
ASM2025WRI001813,STU001813,SCH028,2025,Writing,416,Medium
ASM2025REA001814,STU001814,SCH042,2025,Reading,488,Medium
ASM2025NUM001814,STU001814,SCH042,2025,Numeracy,450,Medium
ASM2025WRI001814,STU001814,SCH042,2025,Writing,416,Medium
ASM2025REA001815,STU001815,SCH040,2025,Reading,528,Medium
ASM2025NUM001815,STU001815,SCH040,2025,Numeracy,455,Medium
