assessment_id,student_id,school_id,assessment_year,domain,score,proficiency_band
ASM00015252,STU002542,SCH046,2025,Writing,430,Medium
ASM00015253,STU002543,SCH010,2024,Reading,585,High
ASM00015254,STU002543,SCH010,2024,Numeracy,653,High
ASM00015255,STU002543,SCH010,2024,Writing,621,High
ASM00015256,STU002543,SCH010,2025,Reading,602,High
ASM00015257,STU002543,SCH010,2025,Numeracy,588,High
ASM00015258,STU002543,SCH010,2025,Writing,543,Medium
ASM00015259,STU002544,SCH013,2024,Reading,538,Medium
ASM00015260,STU002544,SCH013,2024,Numeracy,465,Medium
ASM00015261,STU002544,SCH013,2024,Writing,479,Medium
ASM00015262,STU002544,SCH013,2025,Reading,550,High
ASM00015263,STU002544,SCH013,2025,Numeracy,461,Medium
ASM00015264,STU002544,SCH013,2025,Writing,518,Medium
ASM00015265,STU002545,SCH007,2024,Reading,276,Low
ASM00015266,STU002545,SCH007,2024,Numeracy,250,Low
ASM00015267,STU002545,SCH007,2024,Writing,298,Low
ASM00015268,STU002545,SCH007,2025,Reading,365,Low
ASM00015269,STU002545,SCH007,2025,Numeracy,283,Low
ASM00015270,STU002545,SCH007,2025,Writing,353,Low
ASM00015271,STU002546,SCH023,2024,Reading,402,Medium
ASM00015272,STU002546,SCH023,2024,Numeracy,411,Medium
ASM00015273,STU002546,SCH023,2024,Writing,460,Medium
ASM00015274,STU002546,SCH023,2025,Reading,443,Medium
ASM00015275,STU002546,SCH023,2025,Numeracy,425,Medium
ASM00015276,STU002546,SCH023,2025,Writing,421,Medium
ASM00015277,STU002547,SCH001,2024,Reading,456,Medium
ASM00015278,STU002547,SCH001,2024,Numeracy,474,Medium
ASM00015279,STU002547,SCH001,2024,Writing,517,Medium
ASM00015280,STU002547,SCH001,2025,Reading,502,Medium
ASM00015281,STU002547,SCH001,2025,Numeracy,555,High
ASM00015282,STU002547,SCH001,2025,Writing,493,Medium
ASM00015283,STU002548,SCH020,2024,Reading,303,Low
ASM00015284,STU002548,SCH020,2024,Numeracy,318,Low
ASM00015285,STU002548,SCH020,2024,Writing,399,Low
ASM00015286,STU002548,SCH020,2025,Reading,396,Low
ASM00015287,STU002548,SCH020,2025,Numeracy,308,Low
ASM00015288,STU002548,SCH020,2025,Writing,292,Low
ASM00015289,STU002549,SCH036,2024,Reading,421,Medium
ASM00015290,STU002549,SCH036,2024,Numeracy,441,Medium
ASM00015291,STU002549,SCH036,2024,Writing,409,Medium
ASM00015292,STU002549,SCH036,2025,Reading,447,Medium
ASM00015293,STU002549,SCH036,2025,Numeracy,419,Medium
ASM00015294,STU002549,SCH036,2025,Writing,335,Low
ASM00015295,STU002550,SCH010,2024,Reading,570,High
ASM00015296,STU002550,SCH010,2024,Numeracy,576,High
ASM00015297,STU002550,SCH010,2024,Writing,602,High
ASM00015298,STU002550,SCH010,2025,Reading,580,High
ASM00015299,STU002550,SCH010,2025,Numeracy,561,High
ASM00015300,STU002550,SCH010,2025,Writing,555,High
ASM00015301,STU002551,SCH037,2024,Reading,499,Medium
ASM00015302,STU002551,SCH037,2024,Numeracy,485,Medium
ASM00015303,STU002551,SCH037,2024,Writing,436,Medium
ASM00015304,STU002551,SCH037,2025,Reading,451,Medium
ASM00015305,STU002551,SCH037,2025,Numeracy,532,Medium
ASM00015306,STU002551,SCH037,2025,Writing,454,Medium
ASM00015307,STU002552,SCH050,2024,Reading,429,Medium
ASM00015308,STU002552,SCH050,2024,Numeracy,395,Low
ASM00015309,STU002552,SCH050,2024,Writing,378,Low
ASM00015310,STU002552,SCH050,2025,Reading,350,Low
ASM00015311,STU002552,SCH050,2025,Numeracy,431,Medium
ASM00015312,STU002552,SCH050,2025,Writing,326,Low
ASM00015313,STU002553,SCH048,2024,Reading,461,Medium
ASM00015314,STU002553,SCH048,2024,Numeracy,459,Medium
ASM00015315,STU002553,SCH048,2024,Writing,493,Medium
ASM00015316,STU002553,SCH048,2025,Reading,459,Medium
ASM00015317,STU002553,SCH048,2025,Numeracy,497,Medium
ASM00015318,STU002553,SCH048,2025,Writing,498,Medium
ASM00015319,STU002554,SCH001,2024,Reading,563,High
ASM00015320,STU002554,SCH001,2024,Numeracy,533,Medium
ASM00015321,STU002554,SCH001,2024,Writing,505,Medium
ASM00015322,STU002554,SCH001,2025,Reading,515,Medium
ASM00015323,STU002554,SCH001,2025,Numeracy,508,Medium
ASM00015324,STU002554,SCH001,2025,Writing,451,Medium
ASM00015325,STU002555,SCH040,2024,Reading,580,High
ASM00015326,STU002555,SCH040,2024,Numeracy,628,High
ASM00015327,STU002555,SCH040,2024,Writing,627,High
ASM00015328,STU002555,SCH040,2025,Reading,637,High
ASM00015329,STU002555,SCH040,2025,Numeracy,526,Medium
ASM00015330,STU002555,SCH040,2025,Writing,591,High
ASM00015331,STU002556,SCH021,2024,Reading,298,Low
ASM00015332,STU002556,SCH021,2024,Numeracy,313,Low
ASM00015333,STU002556,SCH021,2024,Writing,352,Low
ASM00015334,STU002556,SCH021,2025,Reading,329,Low
ASM00015335,STU002556,SCH021,2025,Numeracy,258,Low
ASM00015336,STU002556,SCH021,2025,Writing,353,Low
ASM00015337,STU002557,SCH029,2024,Reading,403,Medium
ASM00015338,STU002557,SCH029,2024,Numeracy,360,Low
ASM00015339,STU002557,SCH029,2024,Writing,398,Low
ASM00015340,STU002557,SCH029,2025,Reading,382,Low
ASM00015341,STU002557,SCH029,2025,Numeracy,364,Low
ASM00015342,STU002557,SCH029,2025,Writing,399,Low
ASM00015343,STU002558,SCH049,2024,Reading,629,High
ASM00015344,STU002558,SCH049,2024,Numeracy,540,Medium
ASM00015345,STU002558,SCH049,2024,Writing,616,High
ASM00015346,STU002558,SCH049,2025,Reading,604,High
ASM00015347,STU002558,SCH049,2025,Numeracy,530,Medium
ASM00015348,STU002558,SCH049,2025,Writing,572,High
ASM00015349,STU002559,SCH025,2024,Reading,517,Medium
ASM00015350,STU002559,SCH025,2024,Numeracy,523,Medium
ASM00015351,STU002559,SCH025,2024,Writing,547,Medium
ASM00015352,STU002559,SCH025,2025,Reading,597,High
ASM00015353,STU002559,SCH025,2025,Numeracy,492,Medium
ASM00015354,STU002559,SCH025,2025,Writing,529,Medium
ASM00015355,STU002560,SCH006,2024,Reading,455,Medium
ASM00015356,STU002560,SCH006,2024,Numeracy,424,Medium
ASM00015357,STU002560,SCH006,2024,Writing,426,Medium
ASM00015358,STU002560,SCH006,2025,Reading,405,Medium
ASM00015359,STU002560,SCH006,2025,Numeracy,355,Low
ASM00015360,STU002560,SCH006,2025,Writing,455,Medium
ASM00015361,STU002561,SCH018,2024,Reading,404,Medium
ASM00015362,STU002561,SCH018,2024,Numeracy,404,Medium
ASM00015363,STU002561,SCH018,2024,Writing,438,Medium
ASM00015364,STU002561,SCH018,2025,Reading,476,Medium
ASM00015365,STU002561,SCH018,2025,Numeracy,478,Medium
ASM00015366,STU002561,SCH018,2025,Writing,453,Medium
ASM00015367,STU002562,SCH032,2024,Reading,478,Medium
ASM00015368,STU002562,SCH032,2024,Numeracy,473,Medium
ASM00015369,STU002562,SCH032,2024,Writing,438,Medium
ASM00015370,STU002562,SCH032,2025,Reading,375,Low
ASM00015371,STU002562,SCH032,2025,Numeracy,447,Medium
ASM00015372,STU002562,SCH032,2025,Writing,459,Medium
ASM00015373,STU002563,SCH028,2024,Reading,406,Medium
ASM00015374,STU002563,SCH028,2024,Numeracy,449,Medium
ASM00015375,STU002563,SCH028,2024,Writing,369,Low
ASM00015376,STU002563,SCH028,2025,Reading,493,Medium
ASM00015377,STU002563,SCH028,2025,Numeracy,418,Medium
ASM00015378,STU002563,SCH028,2025,Writing,368,Low
ASM00015379,STU002564,SCH030,2024,Reading,660,High
ASM00015380,STU002564,SCH030,2024,Numeracy,595,High
ASM00015381,STU002564,SCH030,2024,Writing,655,High
ASM00015382,STU002564,SCH030,2025,Reading,662,High
ASM00015383,STU002564,SCH030,2025,Numeracy,540,Medium
ASM00015384,STU002564,SCH030,2025,Writing,536,Medium
ASM00015385,STU002565,SCH036,2024,Reading,381,Low
ASM00015386,STU002565,SCH036,2024,Numeracy,325,Low
ASM00015387,STU002565,SCH036,2024,Writing,357,Low
ASM00015388,STU002565,SCH036,2025,Reading,319,Low
ASM00015389,STU002565,SCH036,2025,Numeracy,365,Low
ASM00015390,STU002565,SCH036,2025,Writing,351,Low
ASM00015391,STU002566,SCH001,2024,Reading,564,High
ASM00015392,STU002566,SCH001,2024,Numeracy,480,Medium
ASM00015393,STU002566,SCH001,2024,Writing,459,Medium
ASM00015394,STU002566,SCH001,2025,Reading,531,Medium
ASM00015395,STU002566,SCH001,2025,Numeracy,526,Medium
ASM00015396,STU002566,SCH001,2025,Writing,453,Medium
ASM00015397,STU002567,SCH038,2024,Reading,316,Low
ASM00015398,STU002567,SCH038,2024,Numeracy,368,Low
ASM00015399,STU002567,SCH038,2024,Writing,350,Low
ASM00015400,STU002567,SCH038,2025,Reading,367,Low
ASM00015401,STU002567,SCH038,2025,Numeracy,404,Medium
ASM00015402,STU002567,SCH038,2025,Writing,311,Low
ASM00015403,STU002568,SCH033,2024,Reading,343,Low
ASM00015404,STU002568,SCH033,2024,Numeracy,330,Low
ASM00015405,STU002568,SCH033,2024,Writing,351,Low
ASM00015406,STU002568,SCH033,2025,Reading,367,Low
ASM00015407,STU002568,SCH033,2025,Numeracy,309,Low
ASM00015408,STU002568,SCH033,2025,Writing,329,Low
ASM00015409,STU002569,SCH042,2024,Reading,430,Medium
ASM00015410,STU002569,SCH042,2024,Numeracy,363,Low
ASM00015411,STU002569,SCH042,2024,Writing,412,Medium
ASM00015412,STU002569,SCH042,2025,Reading,390,Low
ASM00015413,STU002569,SCH042,2025,Numeracy,375,Low
ASM00015414,STU002569,SCH042,2025,Writing,413,Medium
ASM00015415,STU002570,SCH004,2024,Reading,357,Low
ASM00015416,STU002570,SCH004,2024,Numeracy,389,Low
ASM00015417,STU002570,SCH004,2024,Writing,423,Medium
ASM00015418,STU002570,SCH004,2025,Reading,380,Low
ASM00015419,STU002570,SCH004,2025,Numeracy,389,Low
ASM00015420,STU002570,SCH004,2025,Writing,398,Low
ASM00015421,STU002571,SCH041,2024,Reading,614,High
ASM00015422,STU002571,SCH041,2024,Numeracy,629,High
ASM00015423,STU002571,SCH041,2024,Writing,569,High
ASM00015424,STU002571,SCH041,2025,Reading,659,High
ASM00015425,STU002571,SCH041,2025,Numeracy,547,Medium
ASM00015426,STU002571,SCH041,2025,Writing,552,High
ASM00015427,STU002572,SCH042,2024,Reading,480,Medium
ASM00015428,STU002572,SCH042,2024,Numeracy,395,Low
ASM00015429,STU002572,SCH042,2024,Writing,472,Medium
ASM00015430,STU002572,SCH042,2025,Reading,503,Medium
ASM00015431,STU002572,SCH042,2025,Numeracy,499,Medium
ASM00015432,STU002572,SCH042,2025,Writing,404,Medium
ASM00015433,STU002573,SCH002,2024,Reading,355,Low
ASM00015434,STU002573,SCH002,2024,Numeracy,350,Low
ASM00015435,STU002573,SCH002,2024,Writing,341,Low
ASM00015436,STU002573,SCH002,2025,Reading,384,Low
ASM00015437,STU002573,SCH002,2025,Numeracy,360,Low
ASM00015438,STU002573,SCH002,2025,Writing,431,Medium
ASM00015439,STU002574,SCH012,2024,Reading,557,High
ASM00015440,STU002574,SCH012,2024,Numeracy,562,High
ASM00015441,STU002574,SCH012,2024,Writing,622,High
ASM00015442,STU002574,SCH012,2025,Reading,547,Medium
ASM00015443,STU002574,SCH012,2025,Numeracy,541,Medium
ASM00015444,STU002574,SCH012,2025,Writing,617,High
ASM00015445,STU002575,SCH041,2024,Reading,572,High
ASM00015446,STU002575,SCH041,2024,Numeracy,606,High
ASM00015447,STU002575,SCH041,2024,Writing,618,High
ASM00015448,STU002575,SCH041,2025,Reading,625,High
ASM00015449,STU002575,SCH041,2025,Numeracy,537,Medium
ASM00015450,STU002575,SCH041,2025,Writing,562,High
ASM00015451,STU002576,SCH013,2024,Reading,458,Medium
ASM00015452,STU002576,SCH013,2024,Numeracy,507,Medium
ASM00015453,STU002576,SCH013,2024,Writing,431,Medium
ASM00015454,STU002576,SCH013,2025,Reading,495,Medium
ASM00015455,STU002576,SCH013,2025,Numeracy,530,Medium
ASM00015456,STU002576,SCH013,2025,Writing,503,Medium
ASM00015457,STU002577,SCH011,2024,Reading,522,Medium
ASM00015458,STU002577,SCH011,2024,Numeracy,502,Medium
ASM00015459,STU002577,SCH011,2024,Writing,578,High
ASM00015460,STU002577,SCH011,2025,Reading,508,Medium
ASM00015461,STU002577,SCH011,2025,Numeracy,474,Medium
ASM00015462,STU002577,SCH011,2025,Writing,553,High
ASM00015463,STU002578,SCH043,2024,Reading,428,Medium
ASM00015464,STU002578,SCH043,2024,Numeracy,386,Low
ASM00015465,STU002578,SCH043,2024,Writing,425,Medium
ASM00015466,STU002578,SCH043,2025,Reading,384,Low
ASM00015467,STU002578,SCH043,2025,Numeracy,370,Low
ASM00015468,STU002578,SCH043,2025,Writing,416,Medium
ASM00015469,STU002579,SCH049,2024,Reading,620,High
ASM00015470,STU002579,SCH049,2024,Numeracy,606,High
ASM00015471,STU002579,SCH049,2024,Writing,580,High
ASM00015472,STU002579,SCH049,2025,Reading,620,High
ASM00015473,STU002579,SCH049,2025,Numeracy,622,High
ASM00015474,STU002579,SCH049,2025,Writing,543,Medium
ASM00015475,STU002580,SCH003,2024,Reading,323,Low
ASM00015476,STU002580,SCH003,2024,Numeracy,342,Low
ASM00015477,STU002580,SCH003,2024,Writing,341,Low
ASM00015478,STU002580,SCH003,2025,Reading,356,Low
ASM00015479,STU002580,SCH003,2025,Numeracy,293,Low
ASM00015480,STU002580,SCH003,2025,Writing,368,Low
ASM00015481,STU002581,SCH041,2024,Reading,537,Medium
ASM00015482,STU002581,SCH041,2024,Numeracy,532,Medium
ASM00015483,STU002581,SCH041,2024,Writing,552,High
ASM00015484,STU002581,SCH041,2025,Reading,572,High
ASM00015485,STU002581,SCH041,2025,Numeracy,524,Medium
ASM00015486,STU002581,SCH041,2025,Writing,573,High
ASM00015487,STU002582,SCH022,2024,Reading,327,Low
ASM00015488,STU002582,SCH022,2024,Numeracy,330,Low
ASM00015489,STU002582,SCH022,2024,Writing,343,Low
ASM00015490,STU002582,SCH022,2025,Reading,407,Medium
ASM00015491,STU002582,SCH022,2025,Numeracy,334,Low
ASM00015492,STU002582,SCH022,2025,Writing,362,Low
ASM00015493,STU002583,SCH030,2024,Reading,341,Low
ASM00015494,STU002583,SCH030,2024,Numeracy,319,Low
ASM00015495,STU002583,SCH030,2024,Writing,345,Low
ASM00015496,STU002583,SCH030,2025,Reading,312,Low
ASM00015497,STU002583,SCH030,2025,Numeracy,375,Low
ASM00015498,STU002583,SCH030,2025,Writing,308,Low
ASM00015499,STU002584,SCH006,2024,Reading,353,Low
ASM00015500,STU002584,SCH006,2024,Numeracy,283,Low
ASM00015501,STU002584,SCH006,2024,Writing,364,Low
ASM00015502,STU002584,SCH006,2025,Reading,317,Low
ASM00015503,STU002584,SCH006,2025,Numeracy,265,Low
ASM00015504,STU002584,SCH006,2025,Writing,270,Low
ASM00015505,STU002585,SCH050,2024,Reading,362,Low
ASM00015506,STU002585,SCH050,2024,Numeracy,286,Low
ASM00015507,STU002585,SCH050,2024,Writing,365,Low
ASM00015508,STU002585,SCH050,2025,Reading,301,Low
ASM00015509,STU002585,SCH050,2025,Numeracy,306,Low
ASM00015510,STU002585,SCH050,2025,Writing,343,Low
ASM00015511,STU002586,SCH030,2024,Reading,284,Low
ASM00015512,STU002586,SCH030,2024,Numeracy,269,Low
ASM00015513,STU002586,SCH030,2024,Writing,338,Low
ASM00015514,STU002586,SCH030,2025,Reading,317,Low
ASM00015515,STU002586,SCH030,2025,Numeracy,377,Low
ASM00015516,STU002586,SCH030,2025,Writing,357,Low
ASM00015517,STU002587,SCH044,2024,Reading,553,High
ASM00015518,STU002587,SCH044,2024,Numeracy,632,High
ASM00015519,STU002587,SCH044,2024,Writing,577,High
ASM00015520,STU002587,SCH044,2025,Reading,603,High
ASM00015521,STU002587,SCH044,2025,Numeracy,562,High
ASM00015522,STU002587,SCH044,2025,Writing,551,High
ASM00015523,STU002588,SCH025,2024,Reading,565,High
ASM00015524,STU002588,SCH025,2024,Numeracy,550,High
ASM00015525,STU002588,SCH025,2024,Writing,485,Medium
ASM00015526,STU002588,SCH025,2025,Reading,580,High
ASM00015527,STU002588,SCH025,2025,Numeracy,549,Medium
ASM00015528,STU002588,SCH025,2025,Writing,559,High
ASM00015529,STU002589,SCH027,2024,Reading,561,High
ASM00015530,STU002589,SCH027,2024,Numeracy,512,Medium
ASM00015531,STU002589,SCH027,2024,Writing,543,Medium
ASM00015532,STU002589,SCH027,2025,Reading,516,Medium
ASM00015533,STU002589,SCH027,2025,Numeracy,504,Medium
ASM00015534,STU002589,SCH027,2025,Writing,537,Medium
ASM00015535,STU002590,SCH012,2024,Reading,568,High
ASM00015536,STU002590,SCH012,2024,Numeracy,649,High
ASM00015537,STU002590,SCH012,2024,Writing,574,High
ASM00015538,STU002590,SCH012,2025,Reading,622,High
ASM00015539,STU002590,SCH012,2025,Numeracy,618,High
ASM00015540,STU002590,SCH012,2025,Writing,593,High
ASM00015541,STU002591,SCH032,2024,Reading,374,Low
ASM00015542,STU002591,SCH032,2024,Numeracy,336,Low
ASM00015543,STU002591,SCH032,2024,Writing,300,Low
ASM00015544,STU002591,SCH032,2025,Reading,375,Low
ASM00015545,STU002591,SCH032,2025,Numeracy,347,Low
ASM00015546,STU002591,SCH032,2025,Writing,300,Low
ASM00015547,STU002592,SCH034,2024,Reading,514,Medium
ASM00015548,STU002592,SCH034,2024,Numeracy,606,High
ASM00015549,STU002592,SCH034,2024,Writing,554,High
ASM00015550,STU002592,SCH034,2025,Reading,573,High
ASM00015551,STU002592,SCH034,2025,Numeracy,513,Medium
ASM00015552,STU002592,SCH034,2025,Writing,563,High
ASM00015553,STU002593,SCH038,2024,Reading,411,Medium
ASM00015554,STU002593,SCH038,2024,Numeracy,431,Medium
ASM00015555,STU002593,SCH038,2024,Writing,424,Medium
ASM00015556,STU002593,SCH038,2025,Reading,382,Low
ASM00015557,STU002593,SCH038,2025,Numeracy,360,Low
ASM00015558,STU002593,SCH038,2025,Writing,346,Low
ASM00015559,STU002594,SCH045,2024,Reading,337,Low
ASM00015560,STU002594,SCH045,2024,Numeracy,379,Low
ASM00015561,STU002594,SCH045,2024,Writing,348,Low
ASM00015562,STU002594,SCH045,2025,Reading,329,Low
ASM00015563,STU002594,SCH045,2025,Numeracy,321,Low
ASM00015564,STU002594,SCH045,2025,Writing,370,Low
ASM00015565,STU002595,SCH045,2024,Reading,375,Low
ASM00015566,STU002595,SCH045,2024,Numeracy,367,Low
ASM00015567,STU002595,SCH045,2024,Writing,453,Medium
ASM00015568,STU002595,SCH045,2025,Reading,423,Medium
ASM00015569,STU002595,SCH045,2025,Numeracy,445,Medium
ASM00015570,STU002595,SCH045,2025,Writing,395,Low
ASM00015571,STU002596,SCH050,2024,Reading,284,Low
ASM00015572,STU002596,SCH050,2024,Numeracy,272,Low
ASM00015573,STU002596,SCH050,2024,Writing,265,Low
ASM00015574,STU002596,SCH050,2025,Reading,294,Low
ASM00015575,STU002596,SCH050,2025,Numeracy,366,Low
ASM00015576,STU002596,SCH050,2025,Writing,364,Low
ASM00015577,STU002597,SCH008,2024,Reading,457,Medium
ASM00015578,STU002597,SCH008,2024,Numeracy,406,Medium
ASM00015579,STU002597,SCH008,2024,Writing,406,Medium
ASM00015580,STU002597,SCH008,2025,Reading,452,Medium
ASM00015581,STU002597,SCH008,2025,Numeracy,355,Low
ASM00015582,STU002597,SCH008,2025,Writing,428,Medium
ASM00015583,STU002598,SCH030,2024,Reading,564,High
ASM00015584,STU002598,SCH030,2024,Numeracy,513,Medium
ASM00015585,STU002598,SCH030,2024,Writing,529,Medium
ASM00015586,STU002598,SCH030,2025,Reading,549,Medium
ASM00015587,STU002598,SCH030,2025,Numeracy,549,Medium
ASM00015588,STU002598,SCH030,2025,Writing,499,Medium
ASM00015589,STU002599,SCH038,2024,Reading,250,Low
ASM00015590,STU002599,SCH038,2024,Numeracy,270,Low
ASM00015591,STU002599,SCH038,2024,Writing,322,Low
ASM00015592,STU002599,SCH038,2025,Reading,337,Low
ASM00015593,STU002599,SCH038,2025,Numeracy,250,Low
ASM00015594,STU002599,SCH038,2025,Writing,269,Low
ASM00015595,STU002600,SCH001,2024,Reading,515,Medium
ASM00015596,STU002600,SCH001,2024,Numeracy,487,Medium
ASM00015597,STU002600,SCH001,2024,Writing,518,Medium
ASM00015598,STU002600,SCH001,2025,Reading,555,High
ASM00015599,STU002600,SCH001,2025,Numeracy,442,Medium
ASM00015600,STU002600,SCH001,2025,Writing,490,Medium
ASM00015601,STU002601,SCH007,2024,Reading,369,Low
ASM00015602,STU002601,SCH007,2024,Numeracy,327,Low
ASM00015603,STU002601,SCH007,2024,Writing,267,Low
ASM00015604,STU002601,SCH007,2025,Reading,327,Low
ASM00015605,STU002601,SCH007,2025,Numeracy,282,Low
ASM00015606,STU002601,SCH007,2025,Writing,303,Low
ASM00015607,STU002602,SCH035,2024,Reading,323,Low
ASM00015608,STU002602,SCH035,2024,Numeracy,284,Low
ASM00015609,STU002602,SCH035,2024,Writing,380,Low
ASM00015610,STU002602,SCH035,2025,Reading,302,Low
ASM00015611,STU002602,SCH035,2025,Numeracy,303,Low
ASM00015612,STU002602,SCH035,2025,Writing,325,Low
ASM00015613,STU002603,SCH030,2024,Reading,531,Medium
ASM00015614,STU002603,SCH030,2024,Numeracy,562,High
ASM00015615,STU002603,SCH030,2024,Writing,486,Medium
ASM00015616,STU002603,SCH030,2025,Reading,593,High
ASM00015617,STU002603,SCH030,2025,Numeracy,492,Medium
ASM00015618,STU002603,SCH030,2025,Writing,489,Medium
ASM00015619,STU002604,SCH031,2024,Reading,418,Medium
ASM00015620,STU002604,SCH031,2024,Numeracy,446,Medium
ASM00015621,STU002604,SCH031,2024,Writing,467,Medium
ASM00015622,STU002604,SCH031,2025,Reading,417,Medium
ASM00015623,STU002604,SCH031,2025,Numeracy,414,Medium
ASM00015624,STU002604,SCH031,2025,Writing,476,Medium
ASM00015625,STU002605,SCH031,2024,Reading,416,Medium
ASM00015626,STU002605,SCH031,2024,Numeracy,453,Medium
ASM00015627,STU002605,SCH031,2024,Writing,449,Medium
ASM00015628,STU002605,SCH031,2025,Reading,478,Medium
ASM00015629,STU002605,SCH031,2025,Numeracy,460,Medium
ASM00015630,STU002605,SCH031,2025,Writing,480,Medium
ASM00015631,STU002606,SCH015,2024,Reading,473,Medium
ASM00015632,STU002606,SCH015,2024,Numeracy,428,Medium
ASM00015633,STU002606,SCH015,2024,Writing,472,Medium
ASM00015634,STU002606,SCH015,2025,Reading,433,Medium
ASM00015635,STU002606,SCH015,2025,Numeracy,466,Medium
ASM00015636,STU002606,SCH015,2025,Writing,385,Low
ASM00015637,STU002607,SCH028,2024,Reading,417,Medium
ASM00015638,STU002607,SCH028,2024,Numeracy,447,Medium
ASM00015639,STU002607,SCH028,2024,Writing,425,Medium
ASM00015640,STU002607,SCH028,2025,Reading,431,Medium
ASM00015641,STU002607,SCH028,2025,Numeracy,411,Medium
ASM00015642,STU002607,SCH028,2025,Writing,445,Medium
ASM00015643,STU002608,SCH002,2024,Reading,358,Low
ASM00015644,STU002608,SCH002,2024,Numeracy,275,Low
ASM00015645,STU002608,SCH002,2024,Writing,297,Low
ASM00015646,STU002608,SCH002,2025,Reading,385,Low
ASM00015647,STU002608,SCH002,2025,Numeracy,322,Low
ASM00015648,STU002608,SCH002,2025,Writing,359,Low
ASM00015649,STU002609,SCH045,2024,Reading,398,Low
ASM00015650,STU002609,SCH045,2024,Numeracy,449,Medium
ASM00015651,STU002609,SCH045,2024,Writing,437,Medium
ASM00015652,STU002609,SCH045,2025,Reading,390,Low
ASM00015653,STU002609,SCH045,2025,Numeracy,426,Medium
ASM00015654,STU002609,SCH045,2025,Writing,346,Low
ASM00015655,STU002610,SCH009,2024,Reading,489,Medium
ASM00015656,STU002610,SCH009,2024,Numeracy,472,Medium
ASM00015657,STU002610,SCH009,2024,Writing,475,Medium
ASM00015658,STU002610,SCH009,2025,Reading,403,Medium
ASM00015659,STU002610,SCH009,2025,Numeracy,427,Medium
ASM00015660,STU002610,SCH009,2025,Writing,455,Medium
ASM00015661,STU002611,SCH020,2024,Reading,504,Medium
ASM00015662,STU002611,SCH020,2024,Numeracy,481,Medium
ASM00015663,STU002611,SCH020,2024,Writing,459,Medium
ASM00015664,STU002611,SCH020,2025,Reading,506,Medium
ASM00015665,STU002611,SCH020,2025,Numeracy,411,Medium
ASM00015666,STU002611,SCH020,2025,Writing,469,Medium
ASM00015667,STU002612,SCH011,2024,Reading,489,Medium
ASM00015668,STU002612,SCH011,2024,Numeracy,415,Medium
ASM00015669,STU002612,SCH011,2024,Writing,498,Medium
ASM00015670,STU002612,SCH011,2025,Reading,473,Medium
ASM00015671,STU002612,SCH011,2025,Numeracy,452,Medium
ASM00015672,STU002612,SCH011,2025,Writing,452,Medium
ASM00015673,STU002613,SCH012,2024,Reading,605,High
ASM00015674,STU002613,SCH012,2024,Numeracy,565,High
ASM00015675,STU002613,SCH012,2024,Writing,535,Medium
ASM00015676,STU002613,SCH012,2025,Reading,567,High
ASM00015677,STU002613,SCH012,2025,Numeracy,625,High
ASM00015678,STU002613,SCH012,2025,Writing,607,High
ASM00015679,STU002614,SCH014,2024,Reading,414,Medium
ASM00015680,STU002614,SCH014,2024,Numeracy,398,Low
ASM00015681,STU002614,SCH014,2024,Writing,473,Medium
ASM00015682,STU002614,SCH014,2025,Reading,410,Medium
ASM00015683,STU002614,SCH014,2025,Numeracy,464,Medium
ASM00015684,STU002614,SCH014,2025,Writing,452,Medium
ASM00015685,STU002615,SCH036,2024,Reading,481,Medium
ASM00015686,STU002615,SCH036,2024,Numeracy,457,Medium
ASM00015687,STU002615,SCH036,2024,Writing,435,Medium
ASM00015688,STU002615,SCH036,2025,Reading,495,Medium
ASM00015689,STU002615,SCH036,2025,Numeracy,450,Medium
ASM00015690,STU002615,SCH036,2025,Writing,409,Medium
ASM00015691,STU002616,SCH023,2024,Reading,329,Low
ASM00015692,STU002616,SCH023,2024,Numeracy,307,Low
ASM00015693,STU002616,SCH023,2024,Writing,301,Low
ASM00015694,STU002616,SCH023,2025,Reading,301,Low
ASM00015695,STU002616,SCH023,2025,Numeracy,340,Low
ASM00015696,STU002616,SCH023,2025,Writing,250,Low
ASM00015697,STU002617,SCH031,2024,Reading,489,Medium
ASM00015698,STU002617,SCH031,2024,Numeracy,420,Medium
ASM00015699,STU002617,SCH031,2024,Writing,408,Medium
ASM00015700,STU002617,SCH031,2025,Reading,455,Medium
ASM00015701,STU002617,SCH031,2025,Numeracy,457,Medium
ASM00015702,STU002617,SCH031,2025,Writing,407,Medium
ASM00015703,STU002618,SCH049,2024,Reading,640,High
ASM00015704,STU002618,SCH049,2024,Numeracy,545,Medium
ASM00015705,STU002618,SCH049,2024,Writing,556,High
ASM00015706,STU002618,SCH049,2025,Reading,564,High
ASM00015707,STU002618,SCH049,2025,Numeracy,630,High
ASM00015708,STU002618,SCH049,2025,Writing,592,High
ASM00015709,STU002619,SCH009,2024,Reading,392,Low
ASM00015710,STU002619,SCH009,2024,Numeracy,372,Low
ASM00015711,STU002619,SCH009,2024,Writing,339,Low
ASM00015712,STU002619,SCH009,2025,Reading,364,Low
ASM00015713,STU002619,SCH009,2025,Numeracy,388,Low
ASM00015714,STU002619,SCH009,2025,Writing,333,Low
ASM00015715,STU002620,SCH047,2024,Reading,496,Medium
ASM00015716,STU002620,SCH047,2024,Numeracy,471,Medium
ASM00015717,STU002620,SCH047,2024,Writing,436,Medium
